yORF	gene_name	GFP_tagged	GFP_visualized	TAP_visualized	abundance	error	localization_summary	ambiguous	mitochondrion	vacuole	spindle_pole	cell_periphery	punctate_composite	vacuolar_membrane	ER	nuclear_periphery	endosome	bud_neck	microtubule	Golgi	late_Golgi	peroxisome	actin	nucleolus	cytoplasm	ER_to_Golgi	early_Golgi	lipid_particle	nucleus	bud
YOR277C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR278W	HEM4	tagged	not visualized	TAP visualized	1360	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR280C	FSH3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR282W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR287C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR294W	RRS1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR298W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR300W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR301W	RAX1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR306C	MCH5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR309C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR313C	SPS4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR314W		not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR314W-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR318C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR325W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR328W	PDR10	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR331C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR333C	SWF5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR338W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR339C	UBC11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR343C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR345C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR348C	PUT4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR351C	MEK1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR364W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR365C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR366W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR368W	RAD17	tagged	not visualized	TAP visualized	189	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR369C	RPS12	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR376W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR378W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR379C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR380W	carbon	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR381W	FRE3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR382W	FIT2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR383C	FIT3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR384W	FRE5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR387C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR388C	FDH1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR389W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR390W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR391C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR392W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR393W	ERR1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR394W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YOR396W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL001W	HAT1	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL003W	ULA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL021W	ECM23	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL023C	MET12	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL025C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL027W	SMA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL033C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL034W		tagged	not visualized	TAP visualized	technical problem	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL035C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL036W	PMA2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL039W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL041C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL042C	SSN3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL044C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL052W		tagged	not visualized	TAP visualized	technical problem	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL054W	LEE1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL056C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL062W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL073C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL077C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL080C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL088W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL092W	SSU1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL095C		tagged	not visualized	TAP visualized	573	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL098C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL099C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL101W	ELP4	tagged	not visualized	TAP visualized	358	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL102C	KRE24	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL103C		tagged	not visualized	TAP visualized	178	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL113C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL114W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL121C	MEI5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL123C	RNY1	tagged	not visualized	TAP visualized	504	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL130W	SPO19	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL132W	COX11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL136W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL142C		not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL143W	RPL33A	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL147W	PXA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL148C	PPT2	tagged	not visualized	TAP visualized	486	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL149W	APG5	tagged	not visualized	TAP visualized	606	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL156C	PRM4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL159C	PET20	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL164C	MLH3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL165C	SET6	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL167C	REV3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL171C	OYE3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL173W	MRPL40	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL174C	NIP100	tagged	not visualized	TAP visualized	238	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL176C		tagged	not visualized	TAP visualized	396	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL182C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL185W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL186C	UIP4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL187W	MF(ALPHA)1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL189W	GUP2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL196W	OXR1	tagged	not visualized	TAP visualized	1560	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL197C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL200W	CSM4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL201C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL205C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL216W		tagged	not visualized	TAP visualized	3060	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL217C	BMS1	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL218W	SAR1	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL224C	MMT2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL230W	USV1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL235W	RVB2	tagged	not visualized	TAP visualized	3030	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL237W	SUI3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL238C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL244C	HUT1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL248C	GAL4	tagged	not visualized	TAP visualized	166	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL251W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL253C	VIK1	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL257W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL258C	THI21	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL261C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL264C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL266W	DIM1	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL267W		tagged	not visualized	TAP visualized	688	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL268W	PLC1	tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL272C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL275W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL276W	FDH2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL277C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL278C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL279C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL280W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL281C	ERR2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL282C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPL283C	YRF1-7	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR002C-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR005C	HAL1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR007C	SPO69	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR009W	SUT2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR012W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR014C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR015C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR016W-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR018W	RLF2	tagged	not visualized	TAP visualized	1590	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR021C	AGC1	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR026W	ATH1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR027C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR030W	CSR2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR038W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR039W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR044C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR048W	TAH18	tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR050C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR053C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR054W	SMK1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR058W	YMC1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR059C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR064W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR068C	HOS1	tagged	not visualized	TAP visualized	538	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR074W-A		tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR076W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR077C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR078C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR082C	DIB1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR084W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR085C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR087W	VPS69	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR088C	SRP54	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR089W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR092W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR093C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR094W	RDS3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
YPR095C	SYT1	tagged	not visualized	TAP visualized	279	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F
