Gene	Ensembl.Gene.ID	Essential	Transcript.length	Strand	GC.content	Enzyme	SEG.low.complexity	Transmembrane.domain	Signal.peptide	Coiled.coil	Nucleus	Mitochondria	ER	Cytoplasm	Ribosome
YDR095C	YDR095C	0	411	-1	48.66	0	1	0	0	0	0	0	0	0	0
YDR102C	YDR102C	0	333	-1	34.83	0	0	0	0	0	0	0	0	0	0
YDR109C	YDR109C	0	2148	-1	40.55	1	0	0	0	0	0	0	0	0	0
YDR114C	YDR114C	0	303	-1	37.62	0	1	1	0	0	0	0	0	0	0
YDR115W	YDR115W	0	318	1	42.77	0	1	0	0	0	0	1	0	0	1
YDR124W	YDR124W	0	975	1	37.74	0	1	0	0	0	0	0	0	0	0
YDR131C	YDR131C	0	1671	-1	35.55	0	1	0	0	0	0	0	0	0	0
YDR132C	YDR132C	0	1488	-1	36.36	0	1	0	0	0	1	0	0	1	0
YDR133C	YDR133C	0	336	-1	40.77	0	1	1	0	0	0	0	0	0	0
YDR149C	YDR149C	0	708	-1	37.71	0	1	0	0	0	0	0	0	0	0
YDR154C	YDR154C	0	351	-1	42.74	0	1	0	0	0	0	0	0	0	0
YDR157W	YDR157W	0	402	1	32.84	0	1	0	0	0	0	0	0	0	0
YDR186C	YDR186C	0	2634	-1	41.04	0	1	0	0	1	0	0	0	1	1
YDR193W	YDR193W	0	399	1	43.61	0	1	0	0	0	1	0	0	1	0
YDR199W	YDR199W	0	366	1	34.15	0	1	0	0	0	0	0	0	0	0
YDR203W	YDR203W	0	318	1	38.36	0	0	0	0	0	0	0	0	0	0
YDR209C	YDR209C	0	414	-1	38.65	0	1	0	0	0	0	0	0	0	0
YDR210W	YDR210W	0	228	1	42.54	0	1	0	0	0	0	0	0	0	0
YDR215C	YDR215C	0	414	-1	50.72	0	0	0	0	0	0	0	0	0	0
YDR220C	YDR220C	0	294	-1	35.37	0	1	0	0	0	0	0	0	0	0
YDR222W	YDR222W	0	1248	1	36.78	0	0	0	0	0	0	0	0	1	0
YDR230W	YDR230W	0	348	1	45.98	0	1	0	0	0	0	0	0	0	0
YDR239C	YDR239C	0	2364	-1	39.89	0	1	0	0	1	0	0	0	1	1
YDR248C	YDR248C	0	582	-1	37.97	1	0	0	0	0	0	0	0	1	0
YDR249C	YDR249C	0	1122	-1	36.01	0	0	0	0	0	0	0	0	0	0
YDR250C	YDR250C	0	276	-1	42.03	0	1	1	0	0	0	0	0	1	0
YDR262W	YDR262W	0	819	1	39.07	0	1	0	1	0	0	0	0	0	0
YDR269C	YDR269C	0	324	-1	39.51	0	1	1	0	0	0	0	0	0	0
YDR271C	YDR271C	0	372	-1	38.17	0	0	0	0	0	0	0	0	0	0
YDR274C	YDR274C	0	372	-1	47.85	0	0	0	0	0	0	0	0	0	0
YDR278C	YDR278C	0	318	-1	37.74	0	1	1	0	0	0	0	0	0	0
YDR286C	YDR286C	0	345	-1	37.68	0	0	0	0	0	0	0	0	0	0
YDR290W	YDR290W	0	330	1	32.42	0	0	1	0	0	0	0	0	0	0
YDR306C	YDR306C	0	1437	-1	36.88	0	1	0	0	0	0	0	0	0	0
YDR338C	YDR338C	0	2088	-1	40.57	0	1	1	0	0	0	0	0	0	0
YDR340W	YDR340W	0	303	1	34.32	0	0	1	0	0	0	0	0	0	0
YDR344C	YDR344C	0	444	-1	41.89	0	0	0	0	0	0	0	0	0	0
YDR387C	YDR387C	0	1668	-1	39.69	0	1	1	0	0	0	0	0	0	0
YDR391C	YDR391C	0	699	-1	40.49	0	0	0	0	0	1	0	0	1	0
YDR401W	YDR401W	0	564	1	40.07	0	1	0	0	0	0	0	0	0	0
YDR415C	YDR415C	0	1125	-1	40.44	1	0	0	1	0	0	0	0	0	0
YDR426C	YDR426C	0	378	-1	32.01	0	1	0	0	0	0	0	0	0	0
YDR431W	YDR431W	0	312	1	35.9	0	1	1	0	0	0	0	0	0	0
YDR433W	YDR433W	0	441	1	52.83	0	1	0	0	0	0	0	0	0	0
YDR442W	YDR442W	0	393	1	44.27	0	1	1	0	0	0	0	0	0	0
YDR445C	YDR445C	0	408	-1	39.95	0	1	1	0	0	0	0	0	0	0
YDR455C	YDR455C	0	309	-1	41.42	0	1	0	0	0	0	0	0	0	0
YDR467C	YDR467C	0	327	-1	37.92	0	1	1	0	0	0	0	0	0	0
YDR476C	YDR476C	0	675	-1	52.15	0	1	0	0	0	0	0	1	0	0
YDR491C	YDR491C	0	492	-1	39.23	0	1	1	0	0	0	0	0	0	0
YDR509W	YDR509W	0	348	1	32.47	0	1	1	0	0	0	0	0	0	0
YDR514C	YDR514C	0	1452	-1	39.19	0	1	0	0	0	1	1	0	0	0
YDR521W	YDR521W	0	336	1	38.39	0	1	1	0	0	0	0	0	0	0
YDR535C	YDR535C	0	501	-1	41.48	0	0	0	0	0	0	0	0	0	0
YDR537C	YDR537C	0	606	-1	41.58	0	0	0	0	0	0	0	0	0	0
YDR541C	YDR541C	0	1035	-1	38.84	1	0	0	0	0	0	0	0	0	0
YEA4	YEL004W	0	1029	1	35.18	0	1	1	1	0	0	0	1	0	0
YEA6	YEL006W	0	1008	1	38.89	0	1	1	0	0	0	1	0	0	0
YEF1	YEL041W	0	1488	1	38.64	1	1	0	0	0	0	0	0	0	0
YEH1	YLL012W	0	1722	1	41.58	1	0	1	0	0	0	0	0	0	0
YEH2	YLR020C	0	1617	-1	38.28	1	1	1	0	0	0	0	0	0	0
YEL008W	YEL008W	0	381	1	45.93	0	0	0	0	0	1	0	0	1	0
YEL010W	YEL010W	0	351	1	33.9	0	0	1	0	0	0	0	0	0	0
YEL014C	YEL014C	0	306	-1	33.99	0	1	0	0	0	0	0	0	1	0
YEL020C	YEL020C	0	1683	-1	43.61	1	1	0	0	0	0	0	0	1	0
YEL023C	YEL023C	0	2049	-1	37.19	0	0	0	0	1	0	0	0	0	0
YEL025C	YEL025C	0	3567	-1	37.15	0	0	1	0	0	1	0	0	1	0
YEL028W	YEL028W	0	462	1	40.48	0	0	1	1	0	0	0	0	0	0
YEL043W	YEL043W	0	2871	1	40.44	0	1	0	0	1	0	0	1	0	1
YEL045C	YEL045C	0	426	-1	44.37	0	1	1	0	0	0	0	0	0	0
YEL067C	YEL067C	0	588	-1	43.88	0	0	0	0	0	0	1	0	0	0
YEL068C	YEL068C	0	333	-1	42.34	0	0	0	1	0	0	0	0	0	0
YEL1	YBL060W	0	2064	1	37.79	0	1	0	0	0	0	0	0	1	0
YEN1	YER041W	0	2280	1	37.85	1	1	0	0	0	1	0	0	1	0
YER010C	YER010C	0	705	-1	41.13	0	0	0	0	0	0	0	0	0	0
YER034W	YER034W	0	558	1	46.42	0	1	0	0	0	1	0	0	1	0
YER039C-A	YER039C-A	0	219	-1	42.92	0	0	1	0	0	0	0	0	0	0
YER079W	YER079W	0	633	1	39.81	0	1	0	0	0	1	0	0	1	0
YER084W	YER084W	0	387	1	47.03	0	1	0	0	0	1	0	0	1	0
YER085C	YER085C	0	522	-1	39.27	0	0	0	0	0	0	0	0	0	0
YER091C-A	YER091C-A	0	222	-1	44.59	0	0	0	0	0	0	0	0	0	0
YER097W	YER097W	0	330	1	37.88	0	0	0	0	0	0	0	0	0	0
YER119C-A	YER119C-A	0	372	-1	41.13	0	0	0	0	0	0	0	0	0	0
YER121W	YER121W	0	345	1	40	0	1	0	0	0	0	0	0	0	0
YER134C	YER134C	0	537	-1	40.6	1	0	0	0	0	1	0	0	1	0
YER135C	YER135C	0	393	-1	33.33	0	0	1	0	0	0	0	0	0	0
YER137C	YER137C	0	447	-1	37.81	0	1	0	0	0	0	0	0	0	0
YER152C	YER152C	0	1332	-1	50.23	0	0	0	0	0	1	0	0	1	0
YER156C	YER156C	0	1017	-1	44.84	0	1	0	0	0	1	0	0	1	0
YER158C	YER158C	0	1722	-1	43.03	0	1	0	0	0	0	0	0	0	0
YER181C	YER181C	0	324	-1	32.72	0	1	1	0	0	0	0	0	0	0
YER186C	YER186C	0	921	-1	38.65	0	0	0	0	0	0	0	0	0	0
YER187W	YER187W	0	426	1	45.07	0	0	0	0	0	0	0	0	0	0
YER188W	YER188W	0	720	1	43.89	0	0	0	1	0	0	0	0	0	0
YET1	YKL065C	0	621	-1	38	0	1	1	0	1	0	0	1	0	1
YET2	YMR040W	0	483	1	37.06	0	1	1	0	1	0	0	1	0	1
YET3	YDL072C	0	612	-1	41.34	0	0	1	0	1	0	0	1	0	0
YFH7	YFR007W	0	1062	1	38.7	1	0	0	0	0	0	0	0	0	0
YFL012W-A	YFL012W-A	0	375	1	35.73	0	0	0	1	0	0	0	0	0	0
YFL015C	YFL015C	0	495	-1	46.87	0	1	1	0	0	0	0	0	0	0
YFL019C	YFL019C	0	354	-1	33.33	0	0	0	0	0	0	0	0	0	0
YFL032W	YFL032W	0	321	1	38.94	0	0	1	0	0	0	0	0	0	0
YFL034W	YFL034W	0	3222	1	41	0	1	1	0	0	0	0	0	0	0
YFL040W	YFL040W	0	1623	1	38.26	0	0	1	0	0	0	0	0	0	0
YFL051C	YFL051C	0	483	-1	42.03	0	1	1	1	0	0	0	0	0	0
YFL054C	YFL054C	0	1941	-1	43.43	0	1	1	0	0	0	0	0	0	0
YFR006W	YFR006W	0	1608	1	38.37	1	1	1	0	0	0	0	0	1	0
YFR016C	YFR016C	0	3702	-1	39.55	0	1	0	0	1	0	0	0	1	0
YFR018C	YFR018C	0	1092	-1	52.2	0	1	0	1	0	0	0	0	0	0
YFR020W	YFR020W	0	699	1	40.92	0	0	0	1	0	0	0	0	0	0
YFR035C	YFR035C	0	345	-1	44.93	0	1	1	0	0	0	0	0	0	0
YFR045W	YFR045W	0	930	1	40.12	0	1	1	0	0	0	1	0	0	0
YFR054C	YFR054C	0	579	-1	39.9	0	1	0	0	0	0	0	0	0	0
YFR056C	YFR056C	0	369	-1	35.23	0	0	1	0	0	0	0	0	0	0
YFR057W	YFR057W	0	456	1	34.43	0	0	0	0	0	0	0	0	0	0
YFT2	YDR319C	0	825	-1	35.64	0	1	1	0	0	0	0	0	0	0
YGK3	YOL128C	0	1128	-1	39.01	1	0	0	0	0	0	0	0	0	0
YGL015C	YGL015C	0	393	-1	37.4	0	0	0	0	0	0	0	0	0	0
YGL024W	YGL024W	0	336	1	38.99	0	1	1	0	0	0	0	0	0	0
YGL034C	YGL034C	0	366	-1	46.72	0	0	0	0	0	0	0	0	0	0
YGL036W	YGL036W	0	2730	1	35.93	0	1	0	0	0	0	0	0	1	0
YGL039W	YGL039W	0	1047	1	39.83	1	0	0	0	0	0	0	0	1	0
YGL041C	YGL041C	0	204	-1	33.82	0	0	1	0	0	0	0	0	0	0
YGL042C	YGL042C	0	306	-1	37.91	0	0	1	0	0	0	0	0	0	0
YGL072C	YGL072C	0	360	-1	45.83	0	1	1	0	0	0	0	0	0	0
YGL081W	YGL081W	0	963	1	37.69	0	1	0	0	0	0	0	0	0	0
YGL082W	YGL082W	0	1146	1	39.18	0	1	0	0	0	1	0	0	1	0
YGL088W	YGL088W	0	366	1	37.16	0	1	1	0	0	0	0	0	0	0
YGL101W	YGL101W	0	648	1	37.04	0	0	0	0	0	1	0	0	1	0
YGL108C	YGL108C	0	423	-1	42.08	0	1	0	0	1	0	0	0	0	0
YGL109W	YGL109W	0	324	1	41.98	0	0	0	0	0	0	0	0	0	0
YGL114W	YGL114W	0	2178	1	42.29	0	1	1	0	0	0	0	0	0	0
YGL117W	YGL117W	0	798	1	36.97	0	0	0	0	0	0	0	0	0	0
YGL118C	YGL118C	0	438	-1	35.39	0	0	0	0	0	0	0	0	0	0
YGL132W	YGL132W	0	336	1	38.69	0	0	0	0	0	0	0	0	0	0
YGL138C	YGL138C	0	1038	-1	34.2	0	1	0	1	1	0	0	0	0	0
YGL140C	YGL140C	0	3660	-1	38.99	0	1	1	0	1	0	0	0	0	0
YGL149W	YGL149W	0	306	1	40.52	0	1	1	0	0	0	0	0	0	0
YGL152C	YGL152C	0	678	-1	40.12	0	1	1	0	0	0	0	0	0	0
YGL159W	YGL159W	0	1113	1	34.5	0	1	0	0	0	0	0	0	0	0
YGL165C	YGL165C	0	579	-1	42.31	0	1	1	0	0	0	0	0	0	0
YGL176C	YGL176C	0	1665	-1	36.76	0	1	0	0	0	0	0	0	0	0
YGL177W	YGL177W	0	348	1	35.92	0	1	1	0	0	0	0	0	0	0
YGL199C	YGL199C	0	471	-1	50.11	0	1	0	0	0	0	0	0	0	0
YGL214W	YGL214W	0	486	1	37.24	0	1	0	0	0	0	0	0	0	0
YGL217C	YGL217C	0	342	-1	40.94	0	1	0	0	0	0	0	0	0	0
YGL218W	YGL218W	0	651	1	39.63	0	0	0	0	0	0	0	0	0	0
YGL230C	YGL230C	0	444	-1	34.01	0	1	1	0	0	0	0	0	0	0
YGL235W	YGL235W	0	537	1	49.91	0	1	0	0	0	0	0	0	0	0
YGL242C	YGL242C	0	546	-1	40.48	0	1	0	0	0	0	0	0	0	0
YGL260W	YGL260W	0	231	1	39.39	0	0	0	0	0	0	0	0	0	0
YGL262W	YGL262W	0	528	1	37.88	0	0	0	0	0	0	0	0	0	0
YGP1	YNL160W	0	1065	1	42.72	0	1	0	1	0	0	0	0	0	0
YGR011W	YGR011W	0	327	1	36.39	0	0	0	0	0	0	0	0	0	0
YGR012W	YGR012W	0	1182	1	42.72	1	1	1	0	0	0	1	0	0	0
YGR015C	YGR015C	0	987	-1	37.39	1	0	0	0	0	0	1	0	0	0
YGR016W	YGR016W	0	573	1	34.38	0	1	1	0	0	0	0	0	0	0
YGR017W	YGR017W	0	894	1	40.16	0	1	0	0	0	1	0	0	1	0
YGR018C	YGR018C	0	330	-1	44.24	0	1	0	0	0	0	0	0	0	0
YGR021W	YGR021W	0	873	1	46.74	0	1	0	0	0	0	1	0	0	0
YGR022C	YGR022C	0	330	-1	46.36	0	1	0	0	0	0	0	0	0	0
YGR025W	YGR025W	0	303	1	35.64	0	0	0	0	0	0	0	0	0	0
YGR026W	YGR026W	0	837	1	36.2	0	1	1	0	0	0	0	0	0	0
YGR035C	YGR035C	0	351	-1	38.46	0	1	0	0	0	0	0	0	0	0
YGR039W	YGR039W	0	312	1	35.58	0	0	0	1	0	0	0	0	0	0
YGR042W	YGR042W	0	816	1	39.09	0	1	0	0	0	1	0	0	1	0
YGR045C	YGR045C	0	363	-1	38.02	0	0	1	0	0	0	0	0	0	0
YGR050C	YGR050C	0	357	-1	40.9	0	0	0	0	0	0	0	0	0	0
YGR051C	YGR051C	0	324	-1	47.22	0	1	0	0	0	0	0	0	0	0
YGR053C	YGR053C	0	852	-1	36.85	0	1	0	0	1	0	0	0	0	0
YGR054W	YGR054W	0	1929	1	41.37	0	1	0	0	0	0	0	0	1	1
YGR064W	YGR064W	0	369	1	42.28	0	0	0	0	0	0	0	0	0	0
YGR066C	YGR066C	0	879	-1	39.93	0	0	0	0	0	0	0	0	0	0
YGR067C	YGR067C	0	2415	-1	37.97	0	1	0	0	0	1	0	0	0	0
YGR069W	YGR069W	0	336	1	30.06	0	1	1	0	0	0	0	0	0	0
YGR079W	YGR079W	0	1113	1	45.37	0	1	1	1	0	0	0	0	0	0
YGR107W	YGR107W	0	450	1	40.44	0	0	0	0	0	0	0	0	0	0
YGR111W	YGR111W	0	1203	1	37.91	0	1	0	0	0	1	0	0	1	0
YGR117C	YGR117C	0	1431	-1	36.55	0	0	0	0	0	0	0	0	1	0
YGR122W	YGR122W	0	1209	1	38.13	0	1	0	0	0	0	0	0	1	0
YGR125W	YGR125W	0	3111	1	37.25	0	1	1	0	1	0	0	0	0	0
YGR126W	YGR126W	0	693	1	38.82	0	1	0	0	0	1	0	0	1	0
YGR127W	YGR127W	0	939	1	37.27	0	1	0	0	0	0	0	0	0	0
YGR130C	YGR130C	0	2451	-1	40.07	0	1	0	0	1	0	0	0	1	0
YGR137W	YGR137W	0	375	1	44	0	1	1	0	0	0	0	0	0	0
YGR139W	YGR139W	0	339	1	27.43	0	1	0	0	0	0	0	0	0	0
YGR149W	YGR149W	0	1299	1	36.26	0	1	1	0	1	0	0	0	0	0
YGR151C	YGR151C	0	336	-1	36.31	0	1	0	0	0	1	0	0	1	0
YGR153W	YGR153W	0	654	1	39.3	0	1	0	0	0	0	0	0	0	0
YGR160W	YGR160W	0	612	1	40.69	0	1	1	0	0	0	0	0	0	0
YGR164W	YGR164W	0	336	1	36.31	0	0	0	0	0	0	0	0	0	0
YGR168C	YGR168C	0	1131	-1	34.13	0	1	1	0	0	0	0	0	0	0
YGR176W	YGR176W	0	348	1	50.57	0	0	0	1	0	0	0	0	0	0
YGR182C	YGR182C	0	354	-1	34.46	0	0	0	0	0	0	0	0	0	0
YGR201C	YGR201C	0	678	-1	43.36	0	0	0	0	0	0	0	0	0	0
YGR210C	YGR210C	0	1236	-1	46.44	0	1	0	0	0	0	0	0	1	0
YGR219W	YGR219W	0	342	1	38.89	0	0	0	0	0	1	0	0	1	0
YGR226C	YGR226C	0	210	-1	39.05	0	0	1	0	0	0	0	0	0	0
YGR228W	YGR228W	0	345	1	34.49	0	1	1	0	0	0	0	0	0	0
YGR237C	YGR237C	0	2358	-1	38.68	0	1	0	0	0	0	0	0	1	0
YGR242W	YGR242W	0	309	1	42.39	0	0	1	0	0	0	0	0	0	0
YGR250C	YGR250C	0	2346	-1	38.06	0	1	0	0	0	0	0	0	1	0
YGR259C	YGR259C	0	441	-1	44.44	0	1	0	0	0	0	0	0	0	0
YGR266W	YGR266W	0	2106	1	39.13	0	0	0	0	0	0	1	1	0	0
YGR269W	YGR269W	0	327	1	39.76	0	1	0	0	0	1	0	0	1	0
YGR283C	YGR283C	0	1026	-1	38.5	0	1	0	0	0	0	0	0	0	1
YGR290W	YGR290W	0	444	1	35.81	0	1	1	0	0	0	0	0	0	0
YHB1	YGR234W	0	1200	1	39.83	1	1	0	0	0	0	1	0	1	0
YHC3	YJL059W	0	1227	1	38.3	0	1	1	0	0	0	0	0	0	0
YHI9	YHR029C	0	885	-1	39.44	1	0	0	0	0	0	0	0	0	0
YHK8	YHR048W	0	1545	1	43.82	0	1	1	0	0	0	0	0	0	0
YHL005C	YHL005C	0	393	-1	37.91	0	0	0	0	0	0	0	0	0	0
YHL008C	YHL008C	0	1884	-1	39.97	0	1	1	0	0	0	0	0	0	0
YHL012W	YHL012W	0	1482	1	33.2	1	0	0	0	0	0	0	0	0	0
YHL017W	YHL017W	0	1599	1	39.15	0	1	1	1	0	0	0	0	0	0
YHL026C	YHL026C	0	948	-1	44.2	0	0	1	0	0	0	0	0	0	0
YHL037C	YHL037C	0	402	-1	39.3	0	0	0	1	0	0	0	0	0	0
YHL041W	YHL041W	0	450	1	34.44	0	0	1	0	0	0	0	0	0	0
YHL042W	YHL042W	0	453	1	38.85	0	1	1	0	0	0	0	0	0	0
YHL044W	YHL044W	0	708	1	35.88	0	1	1	0	0	0	0	0	0	0
YHL045W	YHL045W	0	348	1	37.93	0	0	1	0	0	0	0	0	0	0
YHM2	YMR241W	0	945	1	41.9	0	1	0	0	0	0	1	0	0	0
YHP1	YDR451C	0	1062	-1	42.75	0	1	0	0	0	1	0	0	0	0
YHR022C	YHR022C	0	771	-1	37.61	0	0	0	0	0	0	0	0	0	0
YHR033W	YHR033W	0	1272	1	50.71	0	1	0	0	0	0	0	0	1	0
YHR045W	YHR045W	0	1683	1	38.27	0	1	1	0	0	0	0	1	0	0
YHR049C-A	YHR049C-A	0	297	-1	40.4	0	0	1	0	0	0	0	0	0	0
YHR078W	YHR078W	0	1659	1	37.13	0	1	1	1	1	0	0	0	0	0
YHR095W	YHR095W	0	495	1	37.17	0	1	0	0	0	0	0	0	0	0
YHR097C	YHR097C	0	1101	-1	42.94	0	1	0	0	0	1	0	0	1	0
YHR112C	YHR112C	0	1137	-1	42.83	0	0	0	0	1	1	0	0	1	0
YHR125W	YHR125W	0	306	1	33.99	0	0	0	0	0	0	0	0	0	0
YHR127W	YHR127W	0	732	1	41.8	0	1	0	0	0	1	0	0	0	0
YHR130C	YHR130C	0	336	-1	30.06	0	1	1	0	0	0	0	0	0	0
YHR131C	YHR131C	0	2553	-1	41.48	0	1	0	0	0	0	0	0	1	0
YHR138C	YHR138C	0	345	-1	39.13	0	0	1	1	0	0	0	0	0	0
YHR139C-A	YHR139C-A	0	312	-1	37.18	0	0	0	0	0	0	0	0	0	0
YHR140W	YHR140W	0	720	1	36.53	0	1	1	0	0	0	0	1	0	0
YHR177W	YHR177W	0	1362	1	41.78	0	1	0	0	0	0	0	0	0	0
YHR180W	YHR180W	0	492	1	41.26	0	1	0	1	0	0	0	0	0	0
YHR182W	YHR182W	0	2358	1	37.7	0	1	0	0	0	0	0	0	1	0
YHR202W	YHR202W	0	1809	1	39.47	0	1	0	1	0	0	0	0	0	0
YHR210C	YHR210C	0	1026	-1	42.01	1	0	0	0	0	0	0	0	0	0
YIA6	YIL006W	0	1122	1	45.28	0	1	1	0	0	0	1	0	0	0
YIG1	YPL201C	0	1386	-1	37.66	0	1	0	0	0	1	0	0	1	0
YIH1	YCR059C	0	777	-1	53.02	0	1	0	0	0	1	0	0	1	0
YIL001W	YIL001W	0	1542	1	37.22	0	1	0	0	0	0	0	0	1	0
YIL012W	YIL012W	0	342	1	40.94	0	0	0	0	0	0	0	0	0	0
YIL014C-A	YIL014C-A	0	315	-1	40	0	0	0	0	0	0	0	0	0	0
YIL024C	YIL024C	0	570	-1	43.86	0	0	0	0	0	0	0	0	0	0
YIL025C	YIL025C	0	375	-1	35.47	0	1	0	0	0	0	0	0	0	0
YIL028W	YIL028W	0	399	1	40.6	0	0	0	1	0	0	0	0	0	0
YIL029C	YIL029C	0	429	-1	35.43	0	1	1	0	0	0	0	0	0	0
YIL032C	YIL032C	0	357	-1	40.62	0	1	0	0	0	0	0	0	0	0
YIL054W	YIL054W	0	318	1	40.25	0	1	1	0	0	0	0	0	0	0
YIL055C	YIL055C	0	1884	-1	41.77	0	1	0	0	0	0	0	0	0	0
YIL058W	YIL058W	0	285	1	43.86	0	0	0	0	0	0	0	0	0	0
YIL059C	YIL059C	0	366	-1	44.81	0	0	0	1	0	0	0	0	0	0
YIL060W	YIL060W	0	435	1	40.92	0	0	0	0	0	0	0	0	0	0
YIL067C	YIL067C	0	2037	-1	42.12	0	1	1	0	0	0	0	0	0	0
YIL077C	YIL077C	0	963	-1	41.85	0	1	1	0	0	0	1	0	0	0
YIL086C	YIL086C	0	309	-1	35.28	0	0	0	0	0	0	0	0	0	0
YIL089W	YIL089W	0	618	1	38.19	0	1	1	0	0	0	0	1	0	0
YIL092W	YIL092W	0	1902	1	38.49	0	1	0	0	0	1	0	0	1	0
YIL100W	YIL100W	0	354	1	45.2	0	1	1	0	0	0	0	0	0	0
YIL108W	YIL108W	0	2091	1	44.67	1	0	0	0	0	0	0	0	1	0
YIL141W	YIL141W	0	390	1	40	0	1	0	0	0	0	0	0	0	0
YIL152W	YIL152W	0	708	1	44.07	0	1	0	0	0	0	0	0	0	0
YIL161W	YIL161W	0	708	1	35.88	0	1	0	0	0	0	0	0	1	0
YIL163C	YIL163C	0	354	-1	38.42	0	0	0	0	0	0	0	0	0	0
YIL165C	YIL165C	0	360	-1	43.89	0	0	0	0	0	0	0	0	0	0
YIL166C	YIL166C	0	1629	-1	37.94	0	1	1	0	0	0	0	0	0	0
YIM1	YMR152W	0	1098	1	38.43	0	0	0	0	0	0	1	1	1	0
YIM2	YMR151W	0	438	1	34.93	0	0	1	0	0	0	0	0	0	0
YIP3	YNL044W	0	531	1	37.7	0	1	1	0	0	0	0	1	0	0
YIP4	YGL198W	0	708	1	49.58	0	1	1	0	0	0	0	0	0	0
YIP5	YGL161C	0	933	-1	42.34	0	1	1	0	0	0	0	0	1	0
YIR014W	YIR014W	0	729	1	41.56	0	1	0	0	0	0	0	0	0	0
YIR016W	YIR016W	0	798	1	50.5	0	1	0	0	0	0	0	0	0	0
YIR020C	YIR020C	0	303	-1	37.95	0	0	1	0	0	0	0	0	0	0
YIR020W-A	YIR020W-A	0	243	1	41.15	0	0	0	0	0	0	0	0	0	0
YIR035C	YIR035C	0	765	-1	47.32	1	0	0	0	0	0	0	0	1	0
YIR042C	YIR042C	0	711	-1	39.1	0	0	0	0	0	0	0	0	0	0
YJL007C	YJL007C	0	315	-1	37.46	0	0	1	0	0	0	0	0	0	0
YJL016W	YJL016W	0	1686	1	38.37	0	1	0	0	0	0	0	0	1	0
YJL022W	YJL022W	0	309	1	35.92	0	0	0	0	0	0	0	0	0	0
YJL027C	YJL027C	0	417	-1	52.76	0	0	0	0	0	0	0	0	0	0
YJL028W	YJL028W	0	336	1	47.62	0	1	1	0	0	0	0	0	0	1
YJL043W	YJL043W	0	774	1	51.81	0	0	0	0	0	0	1	0	1	0
YJL045W	YJL045W	0	1905	1	44.46	1	1	0	0	0	0	1	0	0	0
YJL049W	YJL049W	0	1353	1	33.85	0	1	0	0	1	0	0	0	0	0
YJL055W	YJL055W	0	738	1	43.36	0	1	0	0	0	1	0	0	1	0
YJL064W	YJL064W	0	396	1	46.46	0	1	0	0	0	0	0	0	0	0
YJL067W	YJL067W	0	351	1	44.44	0	1	0	0	0	0	0	0	0	0
YJL068C	YJL068C	0	900	-1	44.89	1	1	0	0	0	0	0	0	1	0
YJL070C	YJL070C	0	2667	-1	36.18	0	1	0	0	0	0	1	0	1	0
YJL107C	YJL107C	0	1164	-1	39.95	0	0	0	0	0	0	0	0	0	0
YJL118W	YJL118W	0	660	1	47.58	0	1	0	0	0	0	0	0	0	1
YJL119C	YJL119C	0	324	-1	41.36	0	0	0	0	0	0	0	0	0	0
YJL120W	YJL120W	0	324	1	38.58	0	1	1	0	0	0	0	0	0	0
YJL132W	YJL132W	0	2253	1	38.39	0	1	1	1	0	0	0	0	0	0
YJL135W	YJL135W	0	318	1	36.79	0	0	0	0	0	0	0	0	0	0
YJL144W	YJL144W	0	315	1	46.03	0	1	0	0	0	0	0	0	1	0
YJL150W	YJL150W	0	303	1	36.63	0	0	1	0	0	0	0	0	0	0
YJL152W	YJL152W	0	360	1	50	0	0	1	0	0	0	0	0	0	0
YJL163C	YJL163C	0	1668	-1	41.43	0	1	1	0	0	0	0	0	0	0
YJL169W	YJL169W	0	369	1	33.33	0	1	0	0	0	1	0	0	1	0
YJL171C	YJL171C	0	1191	-1	41.23	0	0	0	1	0	0	1	1	0	0
YJL175W	YJL175W	0	513	1	46.59	0	1	1	0	0	0	0	0	0	0
YJL181W	YJL181W	0	1836	1	37.42	0	1	0	0	0	0	0	0	0	0
YJL182C	YJL182C	0	318	-1	38.36	0	1	1	0	1	0	0	0	0	0
YJL193W	YJL193W	0	1209	1	36.56	0	1	1	0	0	0	0	0	0	0
YJL206C	YJL206C	0	2277	-1	38.3	0	1	0	0	0	1	0	0	0	0
YJL211C	YJL211C	0	444	-1	48.2	0	0	0	0	0	0	0	0	0	0
YJL213W	YJL213W	0	996	1	42.27	0	0	0	0	0	0	0	0	0	1
YJL215C	YJL215C	0	360	-1	43.89	0	1	0	0	0	0	0	0	0	0
YJL218W	YJL218W	0	591	1	39.26	1	0	0	0	0	0	0	0	0	0
YJR011C	YJR011C	0	786	-1	33.21	0	0	0	0	0	0	0	0	0	0
YJR015W	YJR015W	0	1533	1	41.36	0	1	1	0	0	0	0	1	1	0
YJR018W	YJR018W	0	363	1	49.59	0	1	0	0	0	0	0	0	0	0
YJR020W	YJR020W	0	333	1	45.95	0	0	1	1	0	0	0	0	0	0
YJR026W	YJR026W	0	1323	1	41.19	0	1	0	0	0	0	0	0	1	0
YJR030C	YJR030C	0	2238	-1	37.89	0	1	0	0	0	0	0	0	0	0
YJR037W	YJR037W	0	384	1	41.93	0	1	0	0	0	0	0	0	0	0
YJR038C	YJR038C	0	363	-1	46.28	0	1	1	0	0	0	0	0	0	0
