Gene	Ensembl.Gene.ID	Essential	GC.content	Strand	Transcript.length	Transmembrane.length.discretized	Coiled.coil.discretized
YDR089W	YDR089W	0	35.71	1	2610	1	0
YDR090C	YDR090C	0	39.98	-1	933	1	0
YDR094W	YDR094W	0	50.89	1	336	0	0
YDR095C	YDR095C	0	48.66	-1	411	0	0
YDR102C	YDR102C	0	34.83	-1	333	0	0
YDR109C	YDR109C	0	40.55	-1	2148	0	0
YDR114C	YDR114C	0	37.62	-1	303	1	0
YDR115W	YDR115W	0	42.77	1	318	0	0
YDR124W	YDR124W	0	37.74	1	975	0	0
YDR131C	YDR131C	0	35.55	-1	1671	0	0
YDR132C	YDR132C	0	36.36	-1	1488	0	0
YDR133C	YDR133C	0	40.77	-1	336	1	0
YDR134C	YDR134C	0	NA	NA	NA	NA	NA
YDR149C	YDR149C	0	37.71	-1	708	0	0
YDR154C	YDR154C	0	42.74	-1	351	0	0
YDR157W	YDR157W	0	32.84	1	402	0	0
YDR186C	YDR186C	0	41.04	-1	2634	0	1
YDR193W	YDR193W	0	43.61	1	399	0	0
YDR199W	YDR199W	0	34.15	1	366	0	0
YDR203W	YDR203W	0	38.36	1	318	0	0
YDR209C	YDR209C	0	38.65	-1	414	0	0
YDR210W	YDR210W	0	42.54	1	228	0	0
YDR215C	YDR215C	0	50.72	-1	414	0	0
YDR220C	YDR220C	0	35.37	-1	294	0	0
YDR222W	YDR222W	0	36.78	1	1248	0	0
YDR230W	YDR230W	0	45.98	1	348	0	0
YDR239C	YDR239C	0	39.89	-1	2364	0	1
YDR248C	YDR248C	0	37.97	-1	582	0	0
YDR249C	YDR249C	0	36.01	-1	1122	0	0
YDR250C	YDR250C	0	42.03	-1	276	1	0
YDR262W	YDR262W	0	39.07	1	819	0	0
YDR269C	YDR269C	0	39.51	-1	324	1	0
YDR271C	YDR271C	0	38.17	-1	372	0	0
YDR274C	YDR274C	0	47.85	-1	372	0	0
YDR278C	YDR278C	0	37.74	-1	318	1	0
YDR286C	YDR286C	0	37.68	-1	345	0	0
YDR290W	YDR290W	0	32.42	1	330	1	0
YDR306C	YDR306C	0	36.88	-1	1437	0	0
YDR338C	YDR338C	0	40.57	-1	2088	1	0
YDR340W	YDR340W	0	34.32	1	303	1	0
YDR344C	YDR344C	0	41.89	-1	444	0	0
YDR387C	YDR387C	0	39.69	-1	1668	1	0
YDR391C	YDR391C	0	40.49	-1	699	0	0
YDR401W	YDR401W	0	40.07	1	564	0	0
YDR415C	YDR415C	0	40.44	-1	1125	0	0
YDR426C	YDR426C	0	32.01	-1	378	0	0
YDR431W	YDR431W	0	35.9	1	312	1	0
YDR433W	YDR433W	0	52.83	1	441	0	0
YDR442W	YDR442W	0	44.27	1	393	1	0
YDR445C	YDR445C	0	39.95	-1	408	1	0
YDR455C	YDR455C	0	41.42	-1	309	0	0
YDR467C	YDR467C	0	37.92	-1	327	1	0
YDR476C	YDR476C	0	52.15	-1	675	0	0
YDR491C	YDR491C	0	39.23	-1	492	1	0
YDR509W	YDR509W	0	32.47	1	348	1	0
YDR514C	YDR514C	0	39.19	-1	1452	0	0
YDR521W	YDR521W	0	38.39	1	336	1	0
YDR535C	YDR535C	0	41.48	-1	501	0	0
YDR537C	YDR537C	0	41.58	-1	606	0	0
YDR541C	YDR541C	0	38.84	-1	1035	0	0
YEA4	YEL004W	0	35.18	1	1029	1	0
YEA6	YEL006W	0	38.89	1	1008	1	0
YEF1	YEL041W	0	38.64	1	1488	0	0
YEH1	YLL012W	0	41.58	1	1722	1	0
YEH2	YLR020C	0	38.28	-1	1617	1	0
YEL008W	YEL008W	0	45.93	1	381	0	0
YEL010W	YEL010W	0	33.9	1	351	1	0
YEL014C	YEL014C	0	33.99	-1	306	0	0
YEL020C	YEL020C	0	43.61	-1	1683	0	0
YEL023C	YEL023C	0	37.19	-1	2049	0	1
YEL025C	YEL025C	0	37.15	-1	3567	1	0
YEL028W	YEL028W	0	40.48	1	462	1	0
YEL043W	YEL043W	0	40.44	1	2871	0	1
YEL045C	YEL045C	0	44.37	-1	426	1	0
YEL067C	YEL067C	0	43.88	-1	588	0	0
YEL068C	YEL068C	0	42.34	-1	333	0	0
YEL1	YBL060W	0	37.79	1	2064	0	0
YEN1	YER041W	0	37.85	1	2280	0	0
YER010C	YER010C	0	41.13	-1	705	0	0
YER034W	YER034W	0	46.42	1	558	0	0
YER039C-A	YER039C-A	0	42.92	-1	219	1	0
YER079W	YER079W	0	39.81	1	633	0	0
YER084W	YER084W	0	47.03	1	387	0	0
YER085C	YER085C	0	39.27	-1	522	0	0
YER091C-A	YER091C-A	0	44.59	-1	222	0	0
YER097W	YER097W	0	37.88	1	330	0	0
YER119C-A	YER119C-A	0	41.13	-1	372	0	0
YER121W	YER121W	0	40	1	345	0	0
YER134C	YER134C	0	40.6	-1	537	0	0
YER135C	YER135C	0	33.33	-1	393	1	0
YER137C	YER137C	0	37.81	-1	447	0	0
YER152C	YER152C	0	50.23	-1	1332	0	0
YER156C	YER156C	0	44.84	-1	1017	0	0
YER158C	YER158C	0	43.03	-1	1722	0	0
YER181C	YER181C	0	32.72	-1	324	1	0
YER186C	YER186C	0	38.65	-1	921	0	0
YER187W	YER187W	0	45.07	1	426	0	0
YER188W	YER188W	0	43.89	1	720	0	0
YET1	YKL065C	0	38	-1	621	1	1
YET2	YMR040W	0	37.06	1	483	1	1
YET3	YDL072C	0	41.34	-1	612	1	1
YFH7	YFR007W	0	38.7	1	1062	0	0
YFL012W-A	YFL012W-A	0	35.73	1	375	0	0
YFL015C	YFL015C	0	46.87	-1	495	1	0
YFL019C	YFL019C	0	33.33	-1	354	0	0
YFL032W	YFL032W	0	38.94	1	321	1	0
YFL034W	YFL034W	0	41	1	3222	1	0
YFL040W	YFL040W	0	38.26	1	1623	1	0
YFL051C	YFL051C	0	42.03	-1	483	1	0
YFL054C	YFL054C	0	43.43	-1	1941	1	0
YFR006W	YFR006W	0	38.37	1	1608	1	0
YFR016C	YFR016C	0	39.55	-1	3702	0	1
YFR018C	YFR018C	0	52.2	-1	1092	0	0
YFR020W	YFR020W	0	40.92	1	699	0	0
YFR035C	YFR035C	0	44.93	-1	345	1	0
YFR045W	YFR045W	0	40.12	1	930	1	0
YFR054C	YFR054C	0	39.9	-1	579	0	0
YFR056C	YFR056C	0	35.23	-1	369	1	0
YFR057W	YFR057W	0	34.43	1	456	0	0
YFT2	YDR319C	0	35.64	-1	825	1	0
YGK3	YOL128C	0	39.01	-1	1128	0	0
YGL015C	YGL015C	0	37.4	-1	393	0	0
YGL024W	YGL024W	0	38.99	1	336	1	0
YGL034C	YGL034C	0	46.72	-1	366	0	0
YGL036W	YGL036W	0	35.93	1	2730	0	0
YGL039W	YGL039W	0	39.83	1	1047	0	0
YGL041C	YGL041C	0	33.82	-1	204	1	0
YGL042C	YGL042C	0	37.91	-1	306	1	0
YGL072C	YGL072C	0	45.83	-1	360	1	0
YGL081W	YGL081W	0	37.69	1	963	0	0
YGL082W	YGL082W	0	39.18	1	1146	0	0
YGL088W	YGL088W	0	37.16	1	366	1	0
YGL101W	YGL101W	0	37.04	1	648	0	0
YGL108C	YGL108C	0	42.08	-1	423	0	1
YGL109W	YGL109W	0	41.98	1	324	0	0
YGL114W	YGL114W	0	42.29	1	2178	1	0
YGL117W	YGL117W	0	36.97	1	798	0	0
YGL118C	YGL118C	0	35.39	-1	438	0	0
YGL132W	YGL132W	0	38.69	1	336	0	0
YGL138C	YGL138C	0	34.2	-1	1038	0	1
YGL140C	YGL140C	0	38.99	-1	3660	1	1
YGL149W	YGL149W	0	40.52	1	306	1	0
YGL152C	YGL152C	0	40.12	-1	678	1	0
YGL159W	YGL159W	0	34.5	1	1113	0	0
YGL165C	YGL165C	0	42.31	-1	579	1	0
YGL176C	YGL176C	0	36.76	-1	1665	0	0
YGL177W	YGL177W	0	35.92	1	348	1	0
YGL199C	YGL199C	0	50.11	-1	471	0	0
YGL214W	YGL214W	0	37.24	1	486	0	0
YGL217C	YGL217C	0	40.94	-1	342	0	0
YGL218W	YGL218W	0	39.63	1	651	0	0
YGL230C	YGL230C	0	34.01	-1	444	1	0
YGL235W	YGL235W	0	49.91	1	537	0	0
YGL242C	YGL242C	0	40.48	-1	546	0	0
YGL260W	YGL260W	0	39.39	1	231	0	0
YGL262W	YGL262W	0	37.88	1	528	0	0
YGP1	YNL160W	0	42.72	1	1065	0	0
YGR011W	YGR011W	0	36.39	1	327	0	0
YGR012W	YGR012W	0	42.72	1	1182	1	0
YGR015C	YGR015C	0	37.39	-1	987	0	0
YGR016W	YGR016W	0	34.38	1	573	1	0
YGR017W	YGR017W	0	40.16	1	894	0	0
YGR018C	YGR018C	0	44.24	-1	330	0	0
YGR021W	YGR021W	0	46.74	1	873	0	0
YGR022C	YGR022C	0	46.36	-1	330	0	0
YGR025W	YGR025W	0	35.64	1	303	0	0
YGR026W	YGR026W	0	36.2	1	837	1	0
YGR035C	YGR035C	0	38.46	-1	351	0	0
YGR039W	YGR039W	0	35.58	1	312	0	0
YGR042W	YGR042W	0	39.09	1	816	0	0
YGR045C	YGR045C	0	38.02	-1	363	1	0
YGR050C	YGR050C	0	40.9	-1	357	0	0
YGR051C	YGR051C	0	47.22	-1	324	0	0
YGR053C	YGR053C	0	36.85	-1	852	0	1
YGR054W	YGR054W	0	41.37	1	1929	0	0
YGR064W	YGR064W	0	42.28	1	369	0	0
YGR066C	YGR066C	0	39.93	-1	879	0	0
YGR067C	YGR067C	0	37.97	-1	2415	0	0
YGR069W	YGR069W	0	30.06	1	336	1	0
YGR079W	YGR079W	0	45.37	1	1113	1	0
YGR107W	YGR107W	0	40.44	1	450	0	0
YGR111W	YGR111W	0	37.91	1	1203	0	0
YGR117C	YGR117C	0	36.55	-1	1431	0	0
YGR122W	YGR122W	0	38.13	1	1209	0	0
YGR125W	YGR125W	0	37.25	1	3111	1	1
YGR126W	YGR126W	0	38.82	1	693	0	0
YGR127W	YGR127W	0	37.27	1	939	0	0
YGR130C	YGR130C	0	40.07	-1	2451	0	1
YGR137W	YGR137W	0	44	1	375	1	0
YGR139W	YGR139W	0	27.43	1	339	0	0
YGR149W	YGR149W	0	36.26	1	1299	1	1
YGR151C	YGR151C	0	36.31	-1	336	0	0
YGR153W	YGR153W	0	39.3	1	654	0	0
YGR160W	YGR160W	0	40.69	1	612	1	0
YGR164W	YGR164W	0	36.31	1	336	0	0
YGR168C	YGR168C	0	34.13	-1	1131	1	0
YGR176W	YGR176W	0	50.57	1	348	0	0
YGR182C	YGR182C	0	34.46	-1	354	0	0
YGR201C	YGR201C	0	43.36	-1	678	0	0
YGR210C	YGR210C	0	46.44	-1	1236	0	0
YGR219W	YGR219W	0	38.89	1	342	0	0
YGR226C	YGR226C	0	39.05	-1	210	1	0
YGR228W	YGR228W	0	34.49	1	345	1	0
YGR237C	YGR237C	0	38.68	-1	2358	0	0
YGR242W	YGR242W	0	42.39	1	309	1	0
YGR250C	YGR250C	0	38.06	-1	2346	0	0
YGR259C	YGR259C	0	44.44	-1	441	0	0
YGR266W	YGR266W	0	39.13	1	2106	0	0
YGR269W	YGR269W	0	39.76	1	327	0	0
YGR283C	YGR283C	0	38.5	-1	1026	0	0
YGR290W	YGR290W	0	35.81	1	444	1	0
YHB1	YGR234W	0	39.83	1	1200	0	0
YHC3	YJL059W	0	38.3	1	1227	1	0
YHI9	YHR029C	0	39.44	-1	885	0	0
YHK8	YHR048W	0	43.82	1	1545	1	0
YHL005C	YHL005C	0	37.91	-1	393	0	0
YHL008C	YHL008C	0	39.97	-1	1884	1	0
YHL012W	YHL012W	0	33.2	1	1482	0	0
YHL017W	YHL017W	0	39.15	1	1599	1	0
YHL026C	YHL026C	0	44.2	-1	948	1	0
YHL037C	YHL037C	0	39.3	-1	402	0	0
YHL041W	YHL041W	0	34.44	1	450	1	0
YHL042W	YHL042W	0	38.85	1	453	1	0
YHL044W	YHL044W	0	35.88	1	708	1	0
YHL045W	YHL045W	0	37.93	1	348	1	0
YHM2	YMR241W	0	41.9	1	945	0	0
YHP1	YDR451C	0	42.75	-1	1062	0	0
YHR022C	YHR022C	0	37.61	-1	771	0	0
YHR033W	YHR033W	0	50.71	1	1272	0	0
YHR045W	YHR045W	0	38.27	1	1683	1	0
YHR049C-A	YHR049C-A	0	40.4	-1	297	1	0
YHR078W	YHR078W	0	37.13	1	1659	1	1
YHR095W	YHR095W	0	37.17	1	495	0	0
YHR097C	YHR097C	0	42.94	-1	1101	0	0
YHR112C	YHR112C	0	42.83	-1	1137	0	1
YHR125W	YHR125W	0	33.99	1	306	0	0
YHR127W	YHR127W	0	41.8	1	732	0	0
YHR130C	YHR130C	0	30.06	-1	336	1	0
YHR131C	YHR131C	0	41.48	-1	2553	0	0
YHR138C	YHR138C	0	39.13	-1	345	1	0
YHR139C-A	YHR139C-A	0	37.18	-1	312	0	0
YHR140W	YHR140W	0	36.53	1	720	1	0
YHR177W	YHR177W	0	41.78	1	1362	0	0
YHR180W	YHR180W	0	41.26	1	492	0	0
YHR182W	YHR182W	0	37.7	1	2358	0	0
YHR202W	YHR202W	0	39.47	1	1809	0	0
YHR210C	YHR210C	0	42.01	-1	1026	0	0
YIA6	YIL006W	0	45.28	1	1122	1	0
YIG1	YPL201C	0	37.66	-1	1386	0	0
YIH1	YCR059C	0	53.02	-1	777	0	0
YIL001W	YIL001W	0	37.22	1	1542	0	0
YIL012W	YIL012W	0	40.94	1	342	0	0
YIL014C-A	YIL014C-A	0	40	-1	315	0	0
YIL024C	YIL024C	0	43.86	-1	570	0	0
YIL025C	YIL025C	0	35.47	-1	375	0	0
YIL028W	YIL028W	0	40.6	1	399	0	0
YIL029C	YIL029C	0	35.43	-1	429	1	0
YIL032C	YIL032C	0	40.62	-1	357	0	0
YIL054W	YIL054W	0	40.25	1	318	1	0
YIL055C	YIL055C	0	41.77	-1	1884	0	0
YIL058W	YIL058W	0	43.86	1	285	0	0
YIL059C	YIL059C	0	44.81	-1	366	0	0
YIL060W	YIL060W	0	40.92	1	435	0	0
YIL067C	YIL067C	0	42.12	-1	2037	1	0
YIL077C	YIL077C	0	41.85	-1	963	1	0
YIL086C	YIL086C	0	35.28	-1	309	0	0
YIL089W	YIL089W	0	38.19	1	618	1	0
YIL092W	YIL092W	0	38.49	1	1902	0	0
YIL100W	YIL100W	0	45.2	1	354	1	0
YIL108W	YIL108W	0	44.67	1	2091	0	0
YIL141W	YIL141W	0	40	1	390	0	0
YIL152W	YIL152W	0	44.07	1	708	0	0
YIL161W	YIL161W	0	35.88	1	708	0	0
YIL163C	YIL163C	0	38.42	-1	354	0	0
YIL165C	YIL165C	0	43.89	-1	360	0	0
YIL166C	YIL166C	0	37.94	-1	1629	1	0
YIL168W	YIL168W	0	NA	NA	NA	NA	NA
YIL171W	YIL171W	0	NA	NA	NA	NA	NA
YIM1	YMR152W	0	38.43	1	1098	0	0
YIM2	YMR151W	0	34.93	1	438	1	0
YIP3	YNL044W	0	37.7	1	531	1	0
YIP4	YGL198W	0	49.58	1	708	1	0
YIP5	YGL161C	0	42.34	-1	933	1	0
YIR014W	YIR014W	0	41.56	1	729	0	0
YIR016W	YIR016W	0	50.5	1	798	0	0
YIR020C	YIR020C	0	37.95	-1	303	1	0
YIR020W-A	YIR020W-A	0	41.15	1	243	0	0
YIR035C	YIR035C	0	47.32	-1	765	0	0
YIR042C	YIR042C	0	39.1	-1	711	0	0
YIR043C	YIR043C	0	NA	NA	NA	NA	NA
YIR044C	YIR044C	0	NA	NA	NA	NA	NA
YJL007C	YJL007C	0	37.46	-1	315	1	0
YJL016W	YJL016W	0	38.37	1	1686	0	0
YJL022W	YJL022W	0	35.92	1	309	0	0
YJL027C	YJL027C	0	52.76	-1	417	0	0
YJL028W	YJL028W	0	47.62	1	336	1	0
YJL043W	YJL043W	0	51.81	1	774	0	0
YJL045W	YJL045W	0	44.46	1	1905	0	0
YJL049W	YJL049W	0	33.85	1	1353	0	1
YJL055W	YJL055W	0	43.36	1	738	0	0
YJL064W	YJL064W	0	46.46	1	396	0	0
YJL067W	YJL067W	0	44.44	1	351	0	0
YJL068C	YJL068C	0	44.89	-1	900	0	0
YJL070C	YJL070C	0	36.18	-1	2667	0	0
YJL107C	YJL107C	0	39.95	-1	1164	0	0
YJL118W	YJL118W	0	47.58	1	660	0	0
YJL119C	YJL119C	0	41.36	-1	324	0	0
YJL120W	YJL120W	0	38.58	1	324	1	0
YJL132W	YJL132W	0	38.39	1	2253	1	0
YJL135W	YJL135W	0	36.79	1	318	0	0
YJL144W	YJL144W	0	46.03	1	315	0	0
YJL150W	YJL150W	0	36.63	1	303	1	0
YJL152W	YJL152W	0	50	1	360	1	0
YJL163C	YJL163C	0	41.43	-1	1668	1	0
YJL169W	YJL169W	0	33.33	1	369	0	0
YJL171C	YJL171C	0	41.23	-1	1191	0	0
YJL175W	YJL175W	0	46.59	1	513	1	0
YJL181W	YJL181W	0	37.42	1	1836	0	0
YJL182C	YJL182C	0	38.36	-1	318	1	1
YJL193W	YJL193W	0	36.56	1	1209	1	0
YJL206C	YJL206C	0	38.3	-1	2277	0	0
YJL211C	YJL211C	0	48.2	-1	444	0	0
YJL213W	YJL213W	0	42.27	1	996	0	0
YJL215C	YJL215C	0	43.89	-1	360	0	0
YJL218W	YJL218W	0	39.26	1	591	0	0
YJR011C	YJR011C	0	33.21	-1	786	0	0
YJR015W	YJR015W	0	41.36	1	1533	1	0
YJR018W	YJR018W	0	49.59	1	363	0	0
YJR020W	YJR020W	0	45.95	1	333	1	0
YJR026W	YJR026W	0	41.19	1	1323	0	0
YJR030C	YJR030C	0	37.89	-1	2238	0	0
YJR037W	YJR037W	0	41.93	1	384	0	0
YJR038C	YJR038C	0	46.28	-1	363	1	0
YJR056C	YJR056C	0	40.37	-1	711	0	0
YJR061W	YJR061W	0	37.96	1	2808	1	0
YJR079W	YJR079W	0	37.29	1	330	0	0
YJR084W	YJR084W	0	40.8	1	1272	0	1
YJR087W	YJR087W	0	34.76	1	351	0	0
YJR096W	YJR096W	0	41.58	1	849	0	0
YJR098C	YJR098C	0	37.6	-1	1971	0	0
YJR107W	YJR107W	0	38.6	1	987	0	0
YJR111C	YJR111C	0	40.85	-1	852	0	0
YJR115W	YJR115W	0	45.29	1	510	0	0
YJR120W	YJR120W	0	46.72	1	351	0	0
YJR124C	YJR124C	0	39.12	-1	1347	1	0
YJR128W	YJR128W	0	48.89	1	360	0	0
YJR142W	YJR142W	0	37.71	1	1029	0	0
YJR146W	YJR146W	0	48.02	1	354	0	0
YJR149W	YJR149W	0	37.78	1	1215	0	0
YJR154W	YJR154W	0	41.02	1	1041	0	0
YJU3	YKL094W	0	42.57	1	942	0	0
YKE2	YLR200W	0	37.68	1	345	0	1
YKE4	YIL023C	0	47.36	-1	1041	1	0
YKL023W	YKL023W	0	41.01	1	834	0	1
YKL030W	YKL030W	0	41.25	1	606	1	0
YKL031W	YKL031W	0	46.38	1	414	1	0
YKL033W-A	YKL033W-A	0	40.51	1	711	0	0
YKL044W	YKL044W	0	38.94	1	321	1	0
YKL050C	YKL050C	0	41.13	-1	2769	0	1
YKL053W	YKL053W	0	44.53	1	375	1	0
YKL063C	YKL063C	0	35.71	-1	504	1	1
YKL066W	YKL066W	0	38.74	1	444	0	0
YKL069W	YKL069W	0	40.15	1	543	0	0
YKL070W	YKL070W	0	41.18	1	510	0	0
YKL071W	YKL071W	0	39.3	1	771	0	0
YKL075C	YKL075C	0	37.77	-1	1353	0	0
YKL077W	YKL077W	0	37.57	1	1179	1	0
YKL091C	YKL091C	0	39.01	-1	933	0	1
YKL097C	YKL097C	0	52.31	-1	411	0	0
YKL102C	YKL102C	0	42.48	-1	306	0	0
YKL107W	YKL107W	0	42.15	1	930	0	0
YKL115C	YKL115C	0	35.88	-1	393	1	0
YKL118W	YKL118W	0	32.69	1	312	1	0
YKL123W	YKL123W	0	33.07	1	381	0	0
YKL131W	YKL131W	0	38.51	1	522	0	0
YKL133C	YKL133C	0	36.35	-1	1392	1	1
YKL136W	YKL136W	0	36.59	1	399	0	0
YKL147C	YKL147C	0	45.15	-1	618	0	0
YKL151C	YKL151C	0	43.2	-1	1014	0	0
YKL162C	YKL162C	0	36.31	-1	1209	0	0
YKL162C-A	YKL162C-A	0	43.14	-1	153	0	0
YKL169C	YKL169C	0	41.41	-1	384	0	0
YKL177W	YKL177W	0	37.46	1	339	0	0
YKL202W	YKL202W	0	36.25	1	582	0	0
YKL222C	YKL222C	0	35.88	-1	2118	0	0
YKR005C	YKR005C	0	39.22	-1	1578	1	0
YKR011C	YKR011C	0	35.69	-1	1062	0	0
YKR012C	YKR012C	0	40.21	-1	378	1	0
YKR015C	YKR015C	0	36.56	-1	1707	0	1
YKR018C	YKR018C	0	40.36	-1	2178	0	0
YKR023W	YKR023W	0	37.73	1	1593	0	1
YKR032W	YKR032W	0	39.68	1	315	1	0
YKR033C	YKR033C	0	43.9	-1	426	1	0
YKR040C	YKR040C	0	40.67	-1	504	1	0
YKR041W	YKR041W	0	47.81	1	753	0	0
YKR045C	YKR045C	0	47.83	-1	552	0	0
YKR047W	YKR047W	0	43.46	1	306	1	0
YKR051W	YKR051W	0	37.39	1	1257	1	0
YKR070W	YKR070W	0	40.51	1	1059	0	0
YKR073C	YKR073C	0	39.88	-1	321	1	0
YKR075C	YKR075C	0	40.04	-1	924	0	0
YKR078W	YKR078W	0	35.61	1	1758	0	1
YKR104W	YKR104W	0	36.37	1	921	0	0
YKU70	YMR284W	0	33.78	1	1809	0	0
YKU80	YMR106C	0	39.52	-1	1890	0	0
YLF2	YHL014C	0	37.68	-1	1218	0	1
YLH47	YPR125W	0	40.15	1	1365	1	1
YLL017W	YLL017W	0	NA	NA	NA	NA	NA
YLL020C	YLL020C	0	33.01	-1	306	1	0
YLL032C	YLL032C	0	34.54	-1	2478	0	1
YLL044W	YLL044W	0	43.85	1	447	0	0
YLL047W	YLL047W	0	34.9	1	384	1	0
YLL053C	YLL053C	0	45.97	-1	459	1	0
YLL054C	YLL054C	0	35.51	-1	2532	0	0
YLL056C	YLL056C	0	42.92	-1	897	0	0
YLL058W	YLL058W	0	42.07	1	1728	0	0
YLL059C	YLL059C	0	40.24	-1	507	1	0
YLR001C	YLR001C	0	36.89	-1	2589	1	0
YLR012C	YLR012C	0	36.67	-1	300	0	0
YLR030W	YLR030W	0	40.91	1	792	0	1
YLR031W	YLR031W	0	34.22	1	561	0	1
YLR036C	YLR036C	0	33.99	-1	612	1	0
YLR041W	YLR041W	0	38.32	1	321	0	0
YLR042C	YLR042C	0	39.51	-1	486	0	0
YLR046C	YLR046C	0	37.88	-1	813	1	0
YLR049C	YLR049C	0	35.9	-1	1287	0	0
YLR050C	YLR050C	0	40.95	-1	486	1	0
YLR053C	YLR053C	0	37	-1	327	0	1
YLR108C	YLR108C	0	37.86	-1	1458	0	0
YLR111W	YLR111W	0	47.75	1	333	1	0
YLR112W	YLR112W	0	42.38	1	420	0	0
YLR118C	YLR118C	0	39.77	-1	684	0	0
YLR122C	YLR122C	0	41.53	-1	378	1	0
YLR123C	YLR123C	0	41.21	-1	330	0	0
YLR124W	YLR124W	0	39.71	1	345	0	0
YLR125W	YLR125W	0	40.63	1	411	0	0
YLR126C	YLR126C	0	38.89	-1	756	0	0
YLR149C	YLR149C	0	38.39	-1	2193	0	0
YLR152C	YLR152C	0	38.65	-1	1731	1	0
YLR169W	YLR169W	0	41.53	1	354	1	0
YLR171W	YLR171W	0	38.21	1	390	1	0
YLR173W	YLR173W	0	41.11	1	1827	1	0
YLR177W	YLR177W	0	42.93	1	1887	0	0
YLR179C	YLR179C	0	48.02	-1	606	0	0
YLR184W	YLR184W	0	39.66	1	348	0	0
YLR194C	YLR194C	0	47.97	-1	765	0	0
YLR202C	YLR202C	0	33.18	-1	327	0	0
YLR217W	YLR217W	0	36.73	1	324	0	0
YLR225C	YLR225C	0	36.36	-1	1224	0	0
YLR232W	YLR232W	0	41.95	1	348	0	0
YLR235C	YLR235C	0	50.13	-1	399	0	0
YLR236C	YLR236C	0	50.31	-1	324	0	0
YLR252W	YLR252W	0	36.27	1	306	0	0
YLR255C	YLR255C	0	47.18	-1	354	0	0
YLR257W	YLR257W	0	41.93	1	966	0	0
YLR269C	YLR269C	0	35.61	-1	351	1	0
YLR271W	YLR271W	0	36.12	1	825	0	0
YLR278C	YLR278C	0	39.72	-1	4026	0	1
YLR279W	YLR279W	0	52.31	1	390	1	0
YLR280C	YLR280C	0	58.4	-1	351	0	0
YLR281C	YLR281C	0	55.77	-1	468	0	1
YLR282C	YLR282C	0	39.47	-1	342	0	0
YLR283W	YLR283W	0	36.83	1	945	0	1
YLR287C	YLR287C	0	35.77	-1	1068	0	1
YLR294C	YLR294C	0	30.3	-1	330	1	0
YLR296W	YLR296W	0	39.14	1	327	1	0
YLR297W	YLR297W	0	39.23	1	390	1	0
YLR311C	YLR311C	0	30.46	-1	348	1	0
YLR326W	YLR326W	0	42.6	1	723	1	1
YLR334C	YLR334C	0	31.5	-1	381	1	0
YLR345W	YLR345W	0	37.71	1	1530	0	0
YLR346C	YLR346C	0	37.58	-1	306	0	0
YLR349W	YLR349W	0	48.32	1	507	0	0
YLR352W	YLR352W	0	37.5	1	2424	0	1
YLR358C	YLR358C	0	41.31	-1	564	0	0
YLR365W	YLR365W	0	36.04	1	333	0	0
YLR366W	YLR366W	0	36.6	1	306	0	0
YLR374C	YLR374C	0	46.92	-1	390	1	0
YLR400W	YLR400W	0	40.08	1	474	1	0
YLR402W	YLR402W	0	43.75	1	192	1	0
YLR407W	YLR407W	0	42.65	1	687	0	0
YLR415C	YLR415C	0	52.51	-1	339	0	0
YLR416C	YLR416C	0	47.37	-1	399	0	0
YLR428C	YLR428C	0	39.13	-1	345	0	0
YLR434C	YLR434C	0	29.17	-1	384	0	0
YLR444C	YLR444C	0	41.25	-1	303	1	0
YLR446W	YLR446W	0	37.71	1	1302	0	0
YLR456W	YLR456W	0	33.33	1	615	0	0
YLR460C	YLR460C	0	41.47	-1	1131	0	1
YMC1	YPR058W	0	42.97	1	924	0	0
YMC2	YBR104W	0	41.41	1	990	0	0
YMD8	YML038C	0	38.75	-1	1329	1	0
YME1	YPR024W	0	42.87	1	2244	0	0
YME2	YMR302C	0	39.76	-1	2553	0	0
YML002W	YML002W	0	35.19	1	2214	0	1
YML003W	YML003W	0	35.51	1	873	0	0
YML009C-A	YML009C-A	0	40.06	-1	327	1	0
YML009W-B	YML009W-B	0	53.46	1	477	0	0
YML012C-A	YML012C-A	0	45.24	-1	378	0	0
YML018C	YML018C	0	42.64	-1	1182	1	0
YML020W	YML020W	0	39.9	1	1995	0	1
YML034C-A	YML034C-A	0	45.61	-1	399	0	0
YML037C	YML037C	0	40.37	-1	1023	0	0
YML047W-A	YML047W-A	0	31.42	1	366	1	0
YML053C	YML053C	0	36.78	-1	639	0	0
YML057C-A	YML057C-A	0	41.28	-1	390	1	0
YML079W	YML079W	0	40.59	1	606	0	0
YML082W	YML082W	0	42.92	1	1950	0	0
YML083C	YML083C	0	44.39	-1	1257	0	0
YML084W	YML084W	0	31.39	1	309	1	0
YML089C	YML089C	0	44.99	-1	369	0	0
YML090W	YML090W	0	30.49	1	387	1	0
YML094C-A	YML094C-A	0	38.31	-1	402	0	0
YML096W	YML096W	0	37.71	1	1578	0	0
YML099W-A	YML099W-A	0	38.18	1	330	1	0
YML101C-A	YML101C-A	0	48.43	-1	318	1	0
YML108W	YML108W	0	33.96	1	318	0	0
YML116W-A	YML116W-A	0	44.55	1	303	0	0
YML119W	YML119W	0	41.06	1	1074	0	0
YML122C	YML122C	0	47.24	-1	381	0	0
YML131W	YML131W	0	39.34	1	1098	1	0
YMR007W	YMR007W	0	41.47	1	381	0	0
